,org_id,nimi,registrikood,maakond,maakond_kood,kov,kov_kood,kaart_laius,kaart_pikkus
2410,1368,Spordiklubi Intro,80137546,Ida-Virumaa,45,Kohtla-Järve,321,59.33902051682,27.413684744061
2411,1641,Spordiklubi Jõekääru Ratsu,80187478,Harjumaa,37,Saku,719,59.327560794278,24.615463670796
2412,4904,Spordiklubi Jõhvi RS,80352322,Ida-Virumaa,45,Jõhvi,251,59.367480392232,27.397590764971
2413,731,Spordiklubi JõuMees,80083402,Saaremaa,74,Saaremaa,714,58.259325507972,22.523804851323
2414,329,Spordiklubi Juku,80134909,Tartumaa,79,Peipsiääre,586,58.599531596445,27.135871393405
2415,1935,Spordiklubi Julged,80107284,Harjumaa,37,Tallinn,784,59.407107334193,24.698342231334
2416,1360,Spordiklubi Järve,80145474,Ida-Virumaa,45,Kohtla-Järve,321,59.399498400406,27.294498114035
2417,856,Spordiklubi Kadrina,80069843,Lääne-Virumaa,60,Kadrina,272,59.345908124228,26.139704370115
2418,3293,Spordiklubi Kalju,80295423,Harjumaa,37,Viimsi,890,59.520937825894,24.850431633617
2419,34,Spordiklubi Kanepi,80038011,Põlvamaa,64,Kanepi,284,57.986765240045,26.760432016262
2420,6730,Spordiklubi Kapbarra,80559738,Harjumaa,37,Tallinn,784,59.398849679966,24.687734426268
2421,2247,Spordiklubi Karpak Sailing Team,80196224,Harjumaa,37,Tallinn,784,59.445994062824,24.868698360002
2422,565,Spordiklubi Karula,80134312,Valgamaa,81,Valga,857,57.750885390517,26.37289071538
2423,7679,Spordiklubi Katana,80615359,Tartumaa,79,Tartu vald,796,58.407615393496,26.755996601779
2424,4602,Spordiklubi Kehakool,80339050,Harjumaa,37,Tallinn,784,59.403523697995,24.668022200477
2425,1535,Spordiklubi Kehra Käsipall,80096505,Harjumaa,37,Anija,141,59.331361909677,25.33206261874
2426,1575,Spordiklubi Keila Swimclub,80130805,Harjumaa,37,Keila,296,59.308122367997,24.424764781132
2427,7466,Spordiklubi KETS,80606018,Harjumaa,37,Lääne-Harju,431,59.234837047289,24.288276479923
2428,1937,Spordiklubi Kibuvits,80060677,Harjumaa,37,Tallinn,784,59.44734421232,24.826009335419
2429,6212,Spordiklubi Kiirus,80419888,Tartumaa,79,Tartu linn,793,58.370733859105,26.768903233983
2430,5884,Spordiklubi KiiSport,80395811,Pärnumaa,68,Saarde,712,6.5709715223463,20.776128786941
2431,1981,Spordiklubi KIK-DŽEB,80151612,Harjumaa,37,Tallinn,784,59.413687568606,24.637012323791
2432,4629,Spordiklubi Kiva-Kiiking,80341554,Harjumaa,37,Tallinn,784,59.397743382824,24.691738317511
2433,1938,Spordiklubi Kivilind,80048216,Harjumaa,37,Tallinn,784,59.396052854376,24.689243192491
2434,366,Spordiklubi Klan,80041591,Tartumaa,79,Tartu linn,793,58.377742985903,26.756367078289
2435,3877,Spordiklubi KNT,80318733,Lääne-Virumaa,60,Viru-Nigula,903,59.498912315297,26.527694318992
2436,32,Spordiklubi Kõlleste,80112210,Põlvamaa,64,Kanepi,284,58.072299722656,26.831778152257
2437,358,Spordiklubi Kombat,80030084,Tartumaa,79,Tartu linn,793,58.382325353117,26.700632550409
2438,1323,Spordiklubi Konkiro,80189537,Ida-Virumaa,45,Narva,511,59.380479241028,28.15895237107
2439,6355,Spordiklubi Kontakt,80423565,Harjumaa,37,Tallinn,784,59.444540399365,24.732172220207
2440,2227,Spordiklubi Kõrve Ring,80022033,Harjumaa,37,Tallinn,784,59.386586602572,24.684768661503
2441,2050,Spordiklubi Kotkas,80005253,Harjumaa,37,Tallinn,784,59.429597524087,24.771937788135
2442,1363,Spordiklubi Kuldkaru,80129067,Ida-Virumaa,45,Kohtla-Järve,321,59.396708991501,27.278280295186
2443,2294,Spordiklubi Kuldlest,80181949,Harjumaa,37,Lääne-Harju,431,59.347745467737,24.060777712557
2444,696,Spordiklubi Kärdla Petanque,80100129,Hiiumaa,39,Hiiumaa,205,58.991001581552,22.753500007171
2445,727,Spordiklubi Kärla,80073852,Saaremaa,74,Saaremaa,714,58.329479958986,22.255768339275
2446,5373,Spordiklubi La Luna,80377670,Ida-Virumaa,45,Kohtla-Järve,321,59.328308913233,27.427957092662
2447,940,Spordiklubi Laansoo Motokrossi Team,80088724,Raplamaa,71,Rapla,668,59.045695964347,25.116704816043
2448,2314,Spordiklubi Le Glaive,80233830,Harjumaa,37,Tallinn,784,59.490379562607,24.85692194703
2449,231,Spordiklubi Leie,80179450,Viljandimaa,84,Viljandi vald,899,58.40688469041,26.067861977656
2450,1942,Spordiklubi Leksi 44,80063983,Harjumaa,37,Tallinn,784,59.433933915131,24.782894302705
2451,5763,Spordiklubi Lenger,80387421,Viljandimaa,84,Viljandi linn,897,58.37477563217,25.619984431746
2452,1943,Spordiklubi Liider,80148047,Harjumaa,37,Tallinn,784,59.403062589711,24.703523910515
2453,2309,Spordiklubi Lindon,80242533,Harjumaa,37,Tallinn,784,59.373687336336,24.68072372941
2454,2115,Spordiklubi LiVal Sport,80079197,Harjumaa,37,Tallinn,784,59.43259629915,24.74406402206
2455,367,Spordiklubi Livonia,80041622,Tartumaa,79,Tartu linn,793,58.358346086723,26.689950833303
2456,837,Spordiklubi Los Toros,80021559,Lääne-Virumaa,60,Tapa,792,59.16537619702,26.116762019307
2457,2207,Spordiklubi LSF Pronoking Team,80185255,Harjumaa,37,Tallinn,784,59.388361586946,24.691512567337
2458,185,Spordiklubi LUI,80058388,Viljandimaa,84,Viljandi linn,897,58.36373784425,25.615130415721
2459,771,Spordiklubi Läänemaa Invasport,80023400,Läänemaa,56,Haapsalu,184,58.93495438265,23.553489322735
2460,7411,Spordiklubi M&M Strength,80602233,Tartumaa,79,Tartu linn,793,58.380079350097,26.722100910959
2461,732,Spordiklubi Maailmarändurid,80083900,Saaremaa,74,Saaremaa,714,58.260282586168,22.484921432396
2462,2215,Spordiklubi Maestro Petanque,80195466,Harjumaa,37,Rae,653,59.318835897135,24.942132800078
2463,1947,Spordiklubi Mainor-Shaolin,80017687,Harjumaa,37,Harku,198,59.42083439246,24.590060294915
2464,1334,Spordiklubi Maletäht,80158366,Ida-Virumaa,45,Narva,511,59.382654854488,28.16338703795
2465,144,Spordiklubi Maribel,80167429,Järvamaa,52,Paide,567,58.891306902805,25.556009473783
2466,818,Spordiklubi Martna,80157721,Läänemaa,56,Lääne-Nigula,441,58.854772207104,23.797700199699
2467,1292,Spordiklubi MITŠ,80121108,Ida-Virumaa,45,Kohtla-Järve,321,59.334317882093,27.417133347454
2468,4643,Spordiklubi ML Sport,80342832,Lääne-Virumaa,60,Viru-Nigula,903,59.504861514295,26.501519704325
2469,7692,Spordiklubi ML SPORT Rakvere,80615767,Lääne-Virumaa,60,Rakvere linn,663,59.344997535677,26.356959995924
2470,1257,Spordiklubi Momidzi,80204662,Ida-Virumaa,45,Narva,511,59.374642891054,28.175513950099
2471,5001,Spordiklubi Motiiv,80360066,Jõgevamaa,50,Põltsamaa,618,58.596639748574,26.001303440245
2472,5440,Spordiklubi Murakas,80385117,Ida-Virumaa,45,Alutaguse,130,59.194075158846,27.524895091668
2473,1163,Spordiklubi Muskel-Sport,80025296,Ida-Virumaa,45,Kohtla-Järve,321,59.33275484911,27.416249087999
2474,1580,Spordiklubi Muuga VTK,80133886,Harjumaa,37,Maardu,446,59.482715929822,24.933245821237
2475,93,Spordiklubi MVG,80224311,Jõgevamaa,50,Mustvee,486,58.850445130928,26.948082266968
2476,1352,Spordiklubi Narva PSK,80128642,Ida-Virumaa,45,Narva,511,59.390766249898,28.173536099669
2477,1278,Spordiklubi Narva Täht,80228875,Ida-Virumaa,45,Narva,511,59.382654854488,28.16338703795
2478,1314,Spordiklubi Narva Vikingid,80183575,Ida-Virumaa,45,Narva,511,59.382625590124,28.20592787734
2479,5992,Spordiklubi Narva-Asimuut,80398459,Ida-Virumaa,45,Narva,511,59.387642915271,28.1831938943
2480,2722,Spordiklubi Neemeco,80256601,Harjumaa,37,Rae,653,59.366522838884,24.917479949258
2481,1953,Spordiklubi Newox,80142004,Harjumaa,37,Tallinn,784,59.443104934354,24.836906233173
2482,77,Spordiklubi Nipi,80110027,Jõgevamaa,50,Põltsamaa,618,58.645127095646,25.978864245495
2483,7080,Spordiklubi Noorelt Liikuma,80583346,Lääne-Virumaa,60,Haljala,191,59.443048748839,26.13869792946
2484,2497,Spordiklubi Nordiko,80000066,Harjumaa,37,Kuusalu,353,59.442730241107,25.381746000875
2485,3904,Spordiklubi Olümpionik,80301112,Ida-Virumaa,45,Jõhvi,251,59.360497381951,27.451226770764
2486,2882,Spordiklubi Ookami,80269561,Harjumaa,37,Viimsi,890,59.513137413291,24.833937493746
2487,801,Spordiklubi Palivere,80092128,Läänemaa,56,Lääne-Nigula,441,58.962473098535,23.894692019846
2488,331,Spordiklubi Peipsiäärsed,80144204,Tartumaa,79,Peipsiääre,586,58.550604170745,27.213460904196
2489,834,Spordiklubi Pinx,80003975,Lääne-Virumaa,60,Rakvere linn,663,59.351318583956,26.366502880922
2490,62,Spordiklubi Põltsamaa,80068816,Jõgevamaa,50,Põltsamaa,618,58.662560159208,25.974450247976
2491,1622,Spordiklubi Porter Racing,80166281,Harjumaa,37,Saku,719,59.304062017878,24.661953945651
2492,278,Spordiklubi ProFit,80149874,Võrumaa,87,Võru linn,919,57.838888110016,27.003359806664
2493,5217,Spordiklubi ProRunner,80378422,Harjumaa,37,Tallinn,784,59.443256707328,24.60507463543
2494,512,Spordiklubi ProVolle,80229691,Tartumaa,79,Tartu linn,793,58.36089102955,26.726628104466
2495,1110,Spordiklubi Pärnu Kahe Silla Klubi,80179651,Pärnumaa,68,Pärnu,624,58.386923333611,24.501715724916
2496,1025,Spordiklubi Pärnu Ujumisklubi Uca,80073645,Pärnumaa,68,Pärnu,624,58.402008262872,24.499062570881
2497,7436,Spordiklubi Pärnumaa ISSF Laskurklubi,80337788,Pärnumaa,68,Pärnu,624,58.372433018026,24.529723623536
2498,1062,Spordiklubi Pärnumaa Maleklubi,80104995,Pärnumaa,68,Saarde,712,58.146828019959,24.953020554603
2499,2052,Spordiklubi Rademar,80007482,Harjumaa,37,Tallinn,784,59.421635024152,24.677406562442
2500,1604,Spordiklubi Raesport,80160887,Harjumaa,37,Rae,653,59.354108402754,24.898825012658
2501,869,Spordiklubi Rakke,80113600,Lääne-Virumaa,60,Väike-Maarja,928,58.985374509901,26.259437935127
2502,864,Spordiklubi Rakvere,80105121,Lääne-Virumaa,60,Rakvere linn,663,59.344826615884,26.357934786893
2503,923,Spordiklubi Rapla Maleklubi,80027929,Raplamaa,71,Rapla,668,58.999019460617,24.787861759201
2504,2161,Spordiklubi Raua,80135122,Harjumaa,37,Tallinn,784,59.435541768631,24.765317698291
2505,1002,Spordiklubi Raudmees,80047116,Pärnumaa,68,Pärnu,624,58.397241930145,24.519386124569
2506,1960,Spordiklubi Reval-Sport,80092565,Harjumaa,37,Tallinn,784,59.440625998303,24.751250373888
2507,2498,Spordiklubi Rewaltes,80000304,Harjumaa,37,Tallinn,784,59.473605365322,24.883163631016
2508,1961,Spordiklubi Rim,80172264,Harjumaa,37,Tallinn,784,59.409762320254,24.708117392772
2509,1079,Spordiklubi Ringi,80138830,Pärnumaa,68,Pärnu,624,58.407253720189,24.496493360187
2510,808,Spordiklubi Risti,80102677,Läänemaa,56,Lääne-Nigula,441,58.996842697192,24.062518776835
2511,1145,Spordiklubi Rovesnik,80003159,Ida-Virumaa,45,Kohtla-Järve,321,59.325573189135,27.430477824786
2512,2071,Spordiklubi Rullest,80028277,Harjumaa,37,Viimsi,890,59.515098490599,24.822674565269
2513,4455,Spordiklubi Running,80343151,Lääne-Virumaa,60,Viru-Nigula,903,59.445736967559,26.696241212534
2514,1093,Spordiklubi Saarde,80116353,Pärnumaa,68,Saarde,712,58.151429026115,24.951422275115
2515,3449,Spordiklubi Saare Mäng,80285399,Saaremaa,74,Saaremaa,714,58.535030703037,23.008840212663
2516,846,Spordiklubi Sakura,80045270,Lääne-Virumaa,60,Vinni,901,59.289998315755,26.425662587625
2517,746,Spordiklubi Sar-Tech Motorsport,80138623,Saaremaa,74,Saaremaa,714,58.259242027709,22.521557287745
2518,127,Spordiklubi Sargvere,80097522,Järvamaa,52,Paide,567,58.880430438111,25.70938918987
2519,1424,Spordiklubi Saue Tammed,80040491,Harjumaa,37,Saue,725,59.32519404128,24.559460842294
2520,1964,Spordiklubi Schnelli,80143216,Harjumaa,37,Tallinn,784,59.368309263186,24.651374255269
2521,258,Spordiklubi Sell,80072663,Võrumaa,87,Võru linn,919,57.814790884252,26.996139957868
2522,1,Spordiklubi Serviti,80072344,Põlvamaa,64,Põlva,622,58.063495737653,26.985531062353
2523,1965,Spordiklubi SharK,80199180,Harjumaa,37,Tallinn,784,59.397927619579,24.689595358371
2524,1435,Spordiklubi Silboxing,80250366,Ida-Virumaa,45,Sillamäe,736,59.392326220945,27.787010832283
2525,1967,Spordiklubi Sinimäe,80013962,Harjumaa,37,Tallinn,784,59.397778564613,24.694023184134
2526,1968,Spordiklubi Sintai-S,80085766,Harjumaa,37,Tallinn,784,59.433613375103,24.807153244813
2527,6632,Spordiklubi SK Propstars,80562918,Harjumaa,37,Tallinn,784,59.417829369578,24.62434255973
2528,1970,Spordiklubi Sofron,80226333,Harjumaa,37,Tallinn,784,59.434252286171,24.800414163522
2529,4893,Spordiklubi Spordipalavik,80351558,Harjumaa,37,Tallinn,784,59.413092250697,24.662282613899
2530,5336,Spordiklubi Sportlove,80375004,Harjumaa,37,Saku,719,59.273158334528,24.671580144917
2531,897,Spordiklubi STEV,80180312,Harjumaa,37,Tallinn,784,59.415120835787,24.651706601006
2532,25,Spordiklubi Sun Dome,80139597,Põlvamaa,64,Põlva,622,58.052178215552,27.070804334114
2533,4492,Spordiklubi Suusavägi,80346681,Harjumaa,37,Loksa,424,59.578847184773,25.71167234528
2534,7322,Spordiklubi Suzuki Team Estonia,80594060,Harjumaa,37,Lääne-Harju,431,59.259417091238,24.181411077208
2535,1043,Spordiklubi Tahk,80090773,Pärnumaa,68,Häädemeeste,214,58.27847807308,24.578743323114
2536,4412,Spordiklubi Tahmaküla United,80332905,Lääne-Virumaa,60,Haljala,191,59.439123555332,26.258473012149
2537,1973,Spordiklubi Taifu,80040717,Harjumaa,37,Tallinn,784,59.442090455299,24.691020912643
2538,1285,Spordiklubi TAIS,80105322,Ida-Virumaa,45,Narva,511,59.387338035972,28.171655126758
2539,462,Spordiklubi Tajak,80155461,Harjumaa,37,Tallinn,784,59.414806359807,24.73084822541
2540,1487,Spordiklubi Talke,80049380,Harjumaa,37,Tallinn,784,59.411983101255,24.737675813606
2541,2627,Spordiklubi Tallinn Darts,80086240,Harjumaa,37,Tallinn,784,59.421666209696,24.728740136934
2542,2179,Spordiklubi Tallinna Frisbeeklubi,80154007,Harjumaa,37,Tallinn,784,59.428785040724,24.764103423222
2543,851,Spordiklubi Tapa,80054837,Lääne-Virumaa,60,Tapa,792,59.2631818653,25.956521109988
2544,4695,Spordiklubi TARK,80347930,Harjumaa,37,Tallinn,784,59.449265322269,24.725941150684
2545,4838,Spordiklubi Tartu Ultimate,80356047,Tartumaa,79,Kambja,283,58.337141854812,26.721405312829
2546,2934,Spordiklubi Tats,80273396,Harjumaa,37,Rae,653,59.355068651353,24.894018437704
2547,2256,Spordiklubi Teerajaja,80221867,Harjumaa,37,Tallinn,784,59.358033107311,24.632919165983
2548,2405,Spordiklubi Tervis ja Kaitse,80212555,Harjumaa,37,Tallinn,784,59.428626475092,24.728690698184
2549,7810,Spordiklubi Tesei,80618240,Harjumaa,37,Tallinn,784,59.444786015063,24.885070045772
2550,1098,Spordiklubi Tigris,80159795,Pärnumaa,68,Pärnu,624,58.396136971418,24.475779306379
2551,4716,Spordiklubi Tokon,80349165,Harjumaa,37,Tallinn,784,59.471973741596,24.885155330686
2552,63,Spordiklubi Toonus-Sport,80072739,Jõgevamaa,50,Põltsamaa,618,58.665103949754,25.969443970408
2553,600,Spordiklubi Torma Sport,80249050,Jõgevamaa,50,Jõgeva,247,58.818991867259,26.713734197625
2554,1351,Spordiklubi Torsiida,80128599,Ida-Virumaa,45,Narva,511,59.387850218579,28.192492767381
2555,1976,Spordiklubi Trefoil,80143802,Harjumaa,37,Tallinn,784,59.397927619579,24.689595358371
2556,7990,Spordiklubi Triverk,80629427,Harjumaa,37,Jõelähtme,245,59.434332358916,24.946296163024
2557,6329,Spordiklubi TRT77 MTÜ,80418788,Tartumaa,79,Tartu linn,793,58.368081873662,26.720987372382
2558,3468,Spordiklubi TS,80288015,Harjumaa,37,Tallinn,784,59.431179209085,24.737717007031
2559,1254,Spordiklubi Tsefei,80204544,Ida-Virumaa,45,Kohtla-Järve,321,59.327051879065,27.422888705754
2560,7259,Spordiklubi TT,80595852,Tartumaa,79,Tartu linn,793,58.369870545639,26.735668652795
2561,876,Spordiklubi Tugev Tahe,80128636,Lääne-Virumaa,60,Rakvere linn,663,59.347220420826,26.366421918294
2562,669,Spordiklubi Tääksi,80244495,Viljandimaa,84,Põhja-Sakala,615,58.536398296442,25.478855407588
2563,271,Spordiklubi Urvaste,80101436,Võrumaa,87,Antsla,145,57.893073499054,26.499903275244
2564,1137,Spordiklubi Vaablane,80241158,Pärnumaa,68,Saarde,712,58.146828019959,24.953020554603
2565,2421,Spordiklubi Vaba Vise,80028751,Harjumaa,37,Tallinn,784,59.488388850585,24.881616306664
2566,981,Spordiklubi Vabariigi Võllimees,80020034,Pärnumaa,68,Pärnu,624,58.386234136576,24.517445218972
2567,538,Spordiklubi Valga Laskurklubi,80012968,Valgamaa,81,Valga,857,57.781847412829,26.049688296535
2568,1253,Spordiklubi Valge Ratsu,80204461,Ida-Virumaa,45,Kohtla-Järve,321,59.401626320362,27.292011522799
2569,232,Spordiklubi Vanad Olümpiaalad,80179467,Viljandimaa,84,Põhja-Sakala,615,58.539230314425,25.470032906882
2570,135,Spordiklubi Vargamäe,80127619,Järvamaa,52,Järva,255,59.153327629831,25.659325235269
2571,413,Spordiklubi Velo,80084620,Tartumaa,79,Tartu linn,793,58.378779197747,26.682794982708
2572,28,Spordiklubi Verko,80144888,Põlvamaa,64,Räpina,708,57.989272064235,27.336785302455
2573,1389,Spordiklubi Viimsi HC,80014074,Harjumaa,37,Viimsi,890,59.505806568985,24.835420266493
2574,6138,Spordiklubi Viimsi Sport,80410798,Harjumaa,37,Viimsi,890,59.505761109508,24.849876142959
2575,2653,Spordiklubi Viimsi Veeklubi,80243403,Harjumaa,37,Viimsi,890,59.508263566136,24.833818276959
2576,1206,Spordiklubi Viktoria,80061955,Ida-Virumaa,45,Narva,511,59.380083113617,28.175360809565
2577,202,Spordiklubi Viljandi Jokker,80094363,Viljandimaa,84,Põhja-Sakala,615,58.539944862689,25.466669663645
2578,1491,Spordiklubi Villu,80052442,Harjumaa,37,Saue,725,59.192229425648,24.301877294132
2579,544,Spordiklubi Viraaž,80069069,Valgamaa,81,Tõrva,824,58.009829121448,25.93346691714
2580,6753,Spordiklubi Viru Darts,80562806,Lääne-Virumaa,60,Vinni,901,59.340579177147,26.697455456112
2581,1340,Spordiklubi Viru Sputnik,80158933,Ida-Virumaa,45,Kohtla-Järve,321,59.405001377397,27.284858105363
2582,2815,Spordiklubi Võhma,80262837,Viljandimaa,84,Põhja-Sakala,615,58.629974392812,25.556845004765
2583,6638,Spordiklubi Vunk,80554511,Raplamaa,71,Kehtna,293,58.962490712984,24.837175293954
2584,4818,Spordiklubi Wellrun,80353818,Viljandimaa,84,Viljandi linn,897,58.367311010464,25.577018374139
2585,6408,Spordiklubi Werro Originaal,80429295,Võrumaa,87,Võru linn,919,57.84832418076,27.010065934376
2586,1291,Spordiklubi White River,80113942,Ida-Virumaa,45,Narva,511,59.387390665503,28.180436398731
2587,7819,Spordiklubi World Sport Wrestling,80619156,Ida-Virumaa,45,Narva,511,59.365657949664,28.199480431064
2588,4116,Spordiklubi XT-SPORT,80321557,Ida-Virumaa,45,Jõhvi,251,59.367008635453,27.396551129768
2589,4500,Spordiklubi Yawara,80343033,Harjumaa,37,Tallinn,784,59.470114306621,24.841511358099
2590,2377,Spordiklubi Yongsheng,80221815,Harjumaa,37,Tallinn,784,59.403141083024,24.667071594256
2591,403,Spordiklubi ZEN,80077979,Tartumaa,79,Tartu linn,793,58.37136637004,26.752035803288
2592,1778,Spordikool Akvalang,80255642,Harjumaa,37,Tallinn,784,59.399704090817,24.692696542948
2593,1974,Spordikool Bushinkan,80148923,Harjumaa,37,Tallinn,784,59.408211400653,24.676765584625
2594,3183,Spordiliit International Federation of Karate Kyokushinkai Estonia,80145250,Järvamaa,52,Paide,567,58.888586426758,25.571665170397
2595,6627,Spordiseiklused MTÜ,80560539,Tartumaa,79,Nõo,528,6.5709715223463,20.776128786941
2596,1986,Spordiselts Altis,80070368,Harjumaa,37,Tallinn,784,59.424269835442,24.763937474659
2597,7314,Spordiselts Kaks MTÜ,80592983,Tartumaa,79,Tartu linn,793,58.375496285227,26.693248021014
2598,670,Spordiselts Ülo,80042461,Viljandimaa,84,Mulgi,480,58.094286913499,25.185256483766
2599,282,Spordiühing Ekstreempark,80165666,Võrumaa,87,Võru linn,919,57.841357418978,27.016828252054
2600,264,Spordiühing Võru Biathlon,80081308,Võrumaa,87,Võru linn,919,57.845881068371,27.008645604422
2601,8005,Spordiüritused OÜ,16641592,Pärnumaa,68,Pärnu,624,58.359596510965,24.560584051966
2602,2243,Spordiürituste Korraldamise Klubi,80140548,Harjumaa,37,Tallinn,784,59.427325393357,24.760726299057
2603,7634,Sportest Spordiklubi,80608827,Tartumaa,79,Tartu linn,793,58.379908008302,26.754122290497
2604,3349,Sporting Club OÜ,11336714,Ida-Virumaa,45,Narva,511,,
2605,4773,Sportland Eesti AS,10677712,Harjumaa,37,Tallinn,784,59.4105,24.7348
2606,397,Sportmängude Kohtunike Klubi Vile,80077778,Tartumaa,79,Tartu linn,793,58.381645850888,26.765366582813
2607,6792,SSL Estonia MTÜ,80566158,Harjumaa,37,Tallinn,784,59.463262335806,24.868674439349
2608,7973,Starport OÜ,12094265,Harjumaa,37,Tallinn,784,59.380405343194,24.695786369057
2609,6457,Stebby OÜ,12231911,Tartumaa,79,Tartu linn,793,58.355147724215,26.683185408975
2610,7260,Stounderground,80580520,Harjumaa,37,Tallinn,784,59.433699105996,24.794057910784
2611,7816,Strength Mountain MTÜ,80619044,Pärnumaa,68,Häädemeeste,214,58.117921973789,24.562208359406
2612,7272,Striidikool MTÜ,80586209,Pärnumaa,68,Pärnu,624,58.387486818336,24.497887910851
2613,7367,Strike Team spordiklubi,80598098,Harjumaa,37,Tallinn,784,59.440524257791,24.77170264261
2614,6299,Sulgpalliklubi BadMint,80415258,Jõgevamaa,50,Jõgeva,247,58.726972214485,26.422596152493
2615,7761,Sulgpalliklubi ERI,80613550,Ida-Virumaa,45,Sillamäe,736,59.393811791584,27.772180792354
2616,7121,Sulgpalliklubi Fööniks,80587769,Valgamaa,81,Otepää,557,58.057458395575,26.497557950492
2617,7608,Sulgpalliklubi Harko MTÜ,80606403,Harjumaa,37,Harku,198,59.425216103681,24.558001036794
2618,6447,Sulgpalliklubi Smash,80546115,Harjumaa,37,Rae,653,59.403058608057,24.803647734276
